Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
109,0.0,1.0,649.0,109.0,3.0,649.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.0,1.0,653.0,110.0,4.0,653.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.0,1.0,657.0,111.0,4.0,657.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.0,1.0,661.0,112.0,4.0,661.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.0,1.0,667.0,113.0,6.0,667.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.0,1.0,673.0,114.0,6.0,673.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.0,1.0,678.0,115.0,5.0,678.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.0,1.0,692.0,116.0,14.0,692.0,0.0,,,0.0,,,,,,,,,,,,,,,,7.184539029491803,3.7597049262044866,13.125418723102165,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.0,1.0,695.0,117.0,3.0,695.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.0,1.0,698.0,118.0,3.0,698.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.0,1.0,703.0,119.0,5.0,703.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.0,1.0,710.0,120.0,7.0,710.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.920992039885856,1.9311631961290656,6.793465209300998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.0,1.0,717.0,121.0,7.0,717.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.920992039885856,1.9311631961290656,6.793465209300998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.0,1.0,722.0,122.0,5.0,722.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.0,1.0,731.0,123.0,9.0,731.0,0.0,,,0.0,,,,,,,,,,,,,,,,4.868972232004988,2.4684556783231795,8.648275251635907,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,0.0,1.0,736.0,124.0,5.0,736.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.0,1.0,741.0,125.0,5.0,741.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.0,1.0,745.0,126.0,4.0,745.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0.0,1.0,753.0,127.0,8.0,753.0,0.0,,,0.0,,,,,,,,,,,,,,,,4.396559354551124,2.2014466321645245,7.725530557207988,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.0,1.0,761.0,128.0,8.0,761.0,0.0,,,0.0,,,,,,,,,,,,,,,,4.396559354551124,2.2014466321645245,7.725530557207988,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0.0,1.0,769.0,129.0,8.0,769.0,0.0,,,0.0,,,,,,,,,,,,,,,,4.396559354551124,2.2014466321645245,7.725530557207988,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0.0,1.0,776.0,130.0,7.0,776.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.920992039885856,1.9311631961290656,6.793465209300998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.0,1.0,779.0,131.0,3.0,779.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0.0,1.0,791.0,132.0,12.0,791.0,0.0,,,0.0,,,,,,,,,,,,,,,,6.267519165806655,3.251571134644539,11.36151282838707,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0.0,1.0,795.0,133.0,4.0,795.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0.0,1.0,801.0,134.0,6.0,801.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0.0,1.0,809.0,135.0,8.0,809.0,0.0,,,0.0,,,,,,,,,,,,,,,,4.396559354551124,2.2014466321645245,7.725530557207988,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0.0,1.0,814.0,136.0,5.0,814.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0.0,1.0,817.0,137.0,3.0,817.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0.0,1.0,822.0,138.0,5.0,822.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0.0,1.0,827.0,139.0,5.0,827.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0.0,1.0,830.0,140.0,3.0,830.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0.0,1.0,834.0,141.0,4.0,834.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0.0,1.0,837.0,142.0,3.0,837.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0.0,1.0,845.0,143.0,8.0,845.0,0.0,,,0.0,,,,,,,,,,,,,,,,4.396559354551124,2.2014466321645245,7.725530557207988,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0.0,1.0,850.0,144.0,5.0,850.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.0,1.0,854.0,145.0,4.0,854.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0.0,1.0,859.0,146.0,5.0,859.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.0,1.0,863.0,147.0,4.0,863.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0.0,1.0,866.0,148.0,3.0,866.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0.0,1.0,878.0,149.0,12.0,878.0,0.0,,,0.0,,,,,,,,,,,,,,,,6.267519165806655,3.251571134644539,11.36151282838707,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.0,1.0,885.0,150.0,7.0,885.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.920992039885856,1.9311631961290656,6.793465209300998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,0.0,1.0,889.0,151.0,4.0,889.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,0.0,1.0,894.0,152.0,5.0,894.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.0,1.0,898.0,153.0,4.0,898.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0.0,1.0,904.0,154.0,6.0,904.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0.0,1.0,908.0,155.0,4.0,908.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0.0,1.0,914.0,156.0,6.0,914.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.0,1.0,918.0,157.0,4.0,918.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0.0,1.0,921.0,158.0,3.0,921.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0.0,1.0,927.0,159.0,6.0,927.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.0,1.0,932.0,160.0,5.0,932.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0.0,1.0,939.0,161.0,7.0,939.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.920992039885856,1.9311631961290656,6.793465209300998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0.0,1.0,943.0,162.0,4.0,943.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0.0,1.0,946.0,163.0,3.0,946.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,0.0,1.0,949.0,164.0,3.0,949.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.0,1.0,961.0,165.0,12.0,961.0,0.0,,,0.0,,,,,,,,,,,,,,,,6.267519165806655,3.251571134644539,11.36151282838707,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.0,1.0,964.0,166.0,3.0,964.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,0.0,1.0,967.0,167.0,3.0,967.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0.0,1.0,970.0,168.0,3.0,970.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0.0,1.0,973.0,169.0,3.0,973.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.0,1.0,976.0,170.0,3.0,976.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0.0,1.0,979.0,171.0,3.0,979.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.0,1.0,982.0,172.0,3.0,982.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0.0,1.0,986.0,173.0,4.0,986.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.0,1.0,989.0,174.0,3.0,989.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.0,1.0,999.0,175.0,10.0,999.0,0.0,,,0.0,,,,,,,,,,,,,,,,5.338254258716446,2.7323939462696547,9.561792499119552,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0.0,1.0,1006.0,176.0,7.0,1006.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.920992039885856,1.9311631961290656,6.793465209300998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0.0,1.0,1011.0,177.0,5.0,1011.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0.0,1.0,1016.0,178.0,5.0,1016.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,0.0,1.0,1022.0,179.0,6.0,1022.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.0,1.0,1025.0,180.0,3.0,1025.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,54.0,0.0,1080.0,181.0,55.0,1080.0,0.06816732160668151,55.0,55.0,1.0,,,,0.147368551939036,0.2007775258941419,1.0159257650375366,0.008400015532970428,0.00010000000000000003,2.7105054312137605e-20,0.0001,0.0001,0.77230024,0.77764153,3.9932190000000003,0.10387008,23.563854995847173,12.16401073103312,42.46452500230711,1.0,,,,,,,,,,,,,,,,,,,,,0.62680835,0.33719406,1.1030029,-0.0006163746599999999,1.0131919614379172,0.059113528936035775,1.2748627296090125,0.8259287212789059,0.07150229059785948,0.8142509190340653,2.0684364961824877,-1.6394395536948163
182,76.0,0.0,1102.0,182.0,22.0,1102.0,-0.09297703248322034,22.0,22.0,1.0,,,,0.005600514721923641,0.0019645692291901497,0.009050589054822922,0.002487428952008486,0.0001,1.3552527156068802e-20,0.0001,0.0001,0.12035716,0.05911705,0.24799342,0.041420233,10.733765292570688,5.689469070729128,19.836941046095394,1.0,,,,,,,,,,,,,,,,,,,,,1.0820379,0.04551778,1.1390913,0.9727584,1.0420256774206451,0.06030210842724543,1.314898765385151,0.9683554110303522,-0.12382512009739552,2.447495930545942,2.5599045478313704,-2.871534333050848
183,100.0,0.0,1126.0,183.0,24.0,1126.0,0.03695186153669967,24.0,24.0,1.0,,,,0.002821770187912752,0.0010822380685618633,0.00588588509708643,0.0011116904206573963,9.999999999999998e-05,2.7105054312137605e-20,0.0001,0.0001,0.06316578,0.027978646,0.15893628,0.024656069,11.592233082977819,6.147545135447674,21.432185919278094,1.0,,,,,,,,,,,,,,,,,,,,,1.0704921,0.044306535,1.1277133999999998,1.005241,1.0557267523488918,0.061351560675601824,1.3080847769975663,0.9781391749344768,-0.07648253044487538,2.6873687484218403,2.7852644072434445,-2.86661832246123
184,113.0,0.0,1139.0,184.0,13.0,1139.0,0.09491339042977087,13.0,13.0,1.0,,,,0.0017910651901426413,0.0005656685362467009,0.0027518293354660273,0.0010464666411280632,0.0001,0.0,0.0001,0.0001,0.059670966,0.031467162,0.14684549,0.020843199,6.727548283829467,3.506985965126692,12.2478977001032,1.0,,,,,,,,,,,,,,,,,,,,,1.0765877000000001,0.054593157,1.1372701,1.0093192,1.0653596732977528,0.058894479437412536,1.3034189081192016,1.0,0.1015267652769654,2.7076805824374133,2.903149208084213,-2.8810897736325347
185,124.0,0.0,1150.0,185.0,11.0,1150.0,-0.0015332091008448574,11.0,11.0,0.0,,,,0.002307848958298564,0.0006243245789859241,0.003364939708262682,0.001315880799666047,0.0001,0.0,0.0001,0.0001,0.0900839,0.025412781000000002,0.13531628,0.06008527,5.804428832844801,2.993399215062785,10.466174574128354,1.0,,,,,,,,,,,,,,,,,,,,,1.0960526000000002,0.0458079,1.1400727,1.0127909,1.0751528242330823,0.06812104394632817,1.3448835125565528,1.0,0.13159641714759546,2.717843000754199,2.901658653199141,-2.88144216763475
186,134.0,0.0,1160.0,186.0,10.0,1160.0,-0.0421975567357175,10.0,10.0,1.0,,,,0.002187285378264884,0.0005032987246725908,0.0029359539039433,0.0015211544232442975,0.0001,0.0,0.0001,0.0001,0.07249923,0.030539136,0.13410808,0.034927577,5.338254258716446,2.7323939462696547,9.561792499119552,1.0,,,,,,,,,,,,,,,,,,,,,1.102114,0.05282319,1.161709,1.0152370000000002,1.087077495457197,0.0662359226774408,1.3380752184987068,1.0,-0.1393133241636769,2.760743131627008,2.877469601854432,-2.949487776996337
187,143.0,0.0,1169.0,187.0,9.0,1169.0,-0.0006449068674124202,9.0,9.0,1.0,,,,0.002722388511756435,0.0005159857914604713,0.003301671240478754,0.0019265045411884785,0.0001,0.0,0.0001,0.0001,0.08125065,0.024283841,0.12394714,0.040448304,4.868972232004988,2.4684556783231795,8.648275251635907,1.0,,,,,,,,,,,,,,,,,,,,,1.1008761,0.06396095,1.1634622,1.0146414000000001,1.0772575290844908,0.0654431266181461,1.3893877384066582,1.0,0.19682071177177027,2.7262777949550867,2.9149821289872606,-2.890338844335626
188,151.0,0.0,1177.0,188.0,8.0,1177.0,0.11519911686775244,8.0,8.0,1.0,,,,0.002403498261368701,0.0008642718984623959,0.00392704363912344,0.0015472871018573642,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.08720293,0.052739277,0.20889154,0.045189817,4.396559354551124,2.2014466321645245,7.725530557207988,1.0,,,,,,,,,,,,,,,,,,,,,1.11733,0.061304505999999995,1.1803021,1.0214309000000001,1.0976602370170545,0.06640926267679616,1.3353734508156776,1.0,-0.08607980065827625,2.7326933666873017,2.8855215978332804,-2.8257579013040472
189,158.0,0.0,1184.0,189.0,7.0,1184.0,0.022680486061760968,7.0,7.0,1.0,,,,0.002255070023238659,0.00029941168605482734,0.0026044612750411034,0.0017302848864346745,0.0001,0.0,0.0001,0.0001,0.08851328,0.035654392,0.1473854,0.03322122,3.920992039885856,1.9311631961290656,6.793465209300998,1.0,,,,,,,,,,,,,,,,,,,,,1.1291691000000001,0.05771039,1.1862404,1.0601083999999998,1.0968385534564733,0.07370746480512158,1.332846378087997,1.0,0.30145654157229024,2.69802401192101,2.855360437654989,-2.8083303264198882
190,164.0,0.0,1190.0,190.0,6.0,1190.0,0.02632604471638465,6.0,6.0,0.0,,,,0.002235725265927613,0.0004955477220372946,0.0030461330898106103,0.0016939580673351884,0.0001,0.0,0.0001,0.0001,0.04741327,0.015411208000000001,0.06913789,0.021504473,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,1.1168257,0.069316134,1.1904044,1.0346811,1.1007126439828423,0.07383526331278538,1.3106102269887925,1.0,-0.08569207486633998,2.6923444319590306,2.795438207017064,-2.7788325948139154
191,170.0,0.0,1196.0,191.0,6.0,1196.0,0.041959007461415086,6.0,6.0,1.0,,,,0.0022715521045029163,0.0007577486476941911,0.0036371084861457352,0.001337629510089755,0.0001,0.0,0.0001,0.0001,0.05726275,0.018981323,0.081292614,0.024181087999999996,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,1.1325703999999999,0.06859147,1.2037219,1.0539131000000002,1.1000652871122585,0.07289124517877157,1.358694888055325,1.0,-0.04481115506911711,2.6223277165887606,2.7586184390611748,-2.687190749421595
192,175.0,0.0,1201.0,192.0,5.0,1201.0,0.014392177702714996,5.0,5.0,1.0,,,,0.003499308775644749,0.0005869519759407682,0.004375942051410675,0.0027907497715204954,0.0001,0.0,0.0001,0.0001,0.08582374,0.018206159,0.10584308,0.06420266,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,1.1469002000000001,0.06825006,1.2120448,1.0550494,1.1035961666052754,0.07712582453143936,1.4295006623864173,1.0,0.4795455767859336,2.41474828524369,2.59770121932868,-2.4828250717995197
193,180.0,0.0,1206.0,193.0,5.0,1206.0,-0.059100648110285876,5.0,5.0,1.0,,,,0.002315950783668086,0.0006079736035291862,0.0032603009603917603,0.0016753679374232886,0.0001,0.0,0.0001,0.0001,0.05590035,0.030198738,0.10754662,0.03132695,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,1.1301383999999999,0.06302312,1.2079813,1.0471556999999998,1.1113766659873363,0.07385726933525462,1.3370644012093544,1.0,0.3425081019086096,2.058501527986184,2.477896357811105,-2.2294592159475397
194,185.0,0.0,1211.0,194.0,5.0,1211.0,-0.013711856687089205,5.0,5.0,1.0,,,,0.0021182092314120378,0.000248836437313427,0.002439013216644525,0.001783516607247293,0.0001,0.0,0.0001,0.0001,0.082969375,0.028722921000000002,0.12125158,0.04196252,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,1.1353105,0.042451422999999995,1.2067455,1.0936714,1.119337577661499,0.06864342607319146,1.3567463651299476,1.0,0.3316669267870696,1.4052865066180318,2.5678764901386213,-1.6391749050026934
195,189.0,0.0,1215.0,195.0,4.0,1215.0,-0.05415988098691099,4.0,4.0,0.0,,,,0.004172757035121322,0.0009192635014685098,0.005471511743962765,0.003473427379503846,0.0001,0.0,0.0001,0.0001,0.14672516,0.010483884,0.15862294,0.13311468,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,1.1347966999999999,0.067071885,1.2443745000000002,1.0619116000000002,1.1205408111948054,0.08048861138270667,1.4122476989030837,1.0,0.6257466699471069,1.1992809723088111,2.6131945923203515,-0.5996809136593416
196,192.0,0.0,1218.0,196.0,3.0,1218.0,-0.040724388294110056,3.0,3.0,1.0,,,,0.002281761670019477,0.0013134531327523293,0.003595214802771807,0.0009683085372671484,0.0001,0.0,0.0001,0.0001,0.07580723,0.0018347837,0.07764201,0.07397244,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.1264235,0.06827105,1.2197124,1.0582316999999999,1.1187619303446263,0.07611478340567121,1.3288483980298045,1.0,1.215925835924352,1.0230726459139121,2.662511163121306,0.4689767444509867
197,195.0,0.0,1221.0,197.0,3.0,1221.0,-0.07921650356473156,3.0,3.0,1.0,,,,0.00387219712138176,8.804118260741234e-05,0.003960238303989172,0.003784155938774347,0.0001,0.0,0.0001,0.0001,0.11172941,0.0033686683,0.11509808,0.108360745,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.163916,0.047045585,1.2151718999999999,1.1015518,1.1343204623879863,0.0816102758649856,1.326380215883255,1.0,1.6786838696038515,0.6920440603429192,2.6567738456477814,1.159764624174221
198,198.0,0.0,1224.0,198.0,3.0,1224.0,0.018834931221068985,3.0,3.0,1.0,,,,0.0034191987942904234,0.0008133223745971918,0.004232521168887615,0.002605876419693232,0.0001,0.0,0.0001,0.0001,0.12794775,0.0023734570000000003,0.1303212,0.12557429,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.1451501,0.09359722599999999,1.2393345,1.017512,1.1389186658069956,0.08140179490049157,1.3436758130788804,1.0,2.2205300432202546,0.3600898605530021,2.7142527325869943,1.8656155124988203
199,201.0,0.0,1227.0,199.0,3.0,1227.0,0.020233587625201787,3.0,3.0,1.0,,,,0.003517498029395938,0.0010874078143388033,0.00460490584373474,0.002430090215057134,0.0001,0.0,0.0001,0.0001,0.11411412,0.034184743,0.14829886,0.079929374,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.1317261,0.10346744,1.2323004,0.98939615,1.1235074695321965,0.08029081302613039,1.4537940892577168,1.0,2.5893290890918275,0.16877815210795588,2.7503111160180658,2.3562186561615106
200,204.0,0.0,1230.0,200.0,3.0,1230.0,-0.010981803285201543,3.0,3.0,0.0,,,,0.002938224468380213,3.4320168197155e-05,0.0029725446365773678,0.002903904300183058,0.0001,0.0,0.0001,0.0001,0.08550847,0.027591905,0.11310038,0.05791657,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.1669575,0.08005265,1.2327077,1.0542681,1.1338472930103307,0.08209095705330731,1.3936729428172112,1.0,2.7394281594918204,0.1114846722047146,2.868291372908036,2.596326657805238
