Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min
63,0.0,1.0,3.0,1.0,3.0,395.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
64,0.0,1.0,11.0,1.0,11.0,406.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.29022144164224,0.14966996075313924,0.5233087287064176,0.05,,,,,,,,,,,,,,,,,,,,
65,0.0,1.0,4.0,1.0,4.0,410.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
66,0.0,1.0,3.0,1.0,3.0,413.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
67,0.0,1.0,3.0,1.0,3.0,416.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
68,0.0,1.0,3.0,1.0,3.0,419.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
69,0.0,1.0,4.0,1.0,4.0,423.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
70,0.0,1.0,5.0,1.0,5.0,428.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1480149401,0.06896102301892251,0.2450497505,0.05,,,,,,,,,,,,,,,,,,,,
71,0.0,1.0,4.0,1.0,4.0,432.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
72,0.0,1.0,3.0,1.0,3.0,435.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
73,0.0,1.0,11.0,1.0,11.0,446.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.29022144164224,0.14966996075313924,0.5233087287064176,0.05,,,,,,,,,,,,,,,,,,,,
74,0.0,1.0,9.0,1.0,9.0,455.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.2434486116002494,0.12342278391615898,0.4324137625817954,0.05,,,,,,,,,,,,,,,,,,,,
75,0.0,1.0,3.0,1.0,3.0,458.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
76,0.0,1.0,3.0,1.0,3.0,461.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
77,0.0,1.0,9.0,1.0,9.0,470.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.2434486116002494,0.12342278391615898,0.4324137625817954,0.05,,,,,,,,,,,,,,,,,,,,
78,0.0,1.0,3.0,1.0,3.0,473.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
79,0.0,1.0,6.0,1.0,6.0,479.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.17211232558249998,0.08286397799189531,0.292599252995,0.05,,,,,,,,,,,,,,,,,,,,
80,0.0,1.0,5.0,1.0,5.0,484.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1480149401,0.06896102301892251,0.2450497505,0.05,,,,,,,,,,,,,,,,,,,,
81,0.0,1.0,9.0,1.0,9.0,493.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.2434486116002494,0.12342278391615898,0.4324137625817954,0.05,,,,,,,,,,,,,,,,,,,,
82,0.0,1.0,4.0,1.0,4.0,497.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
83,0.0,1.0,3.0,1.0,3.0,500.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
84,0.0,1.0,3.0,1.0,3.0,503.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
85,0.0,1.0,3.0,1.0,3.0,506.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
86,0.0,1.0,4.0,1.0,4.0,510.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
87,0.0,1.0,8.0,1.0,8.0,518.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.2198279677275562,0.11007233160822624,0.38627652786039945,0.05,,,,,,,,,,,,,,,,,,,,
88,0.0,1.0,3.0,1.0,3.0,521.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
89,0.0,1.0,3.0,1.0,3.0,524.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
90,0.0,1.0,4.0,1.0,4.0,528.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
91,0.0,1.0,3.0,1.0,3.0,531.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
92,0.0,1.0,6.0,1.0,6.0,537.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.17211232558249998,0.08286397799189531,0.292599252995,0.05,,,,,,,,,,,,,,,,,,,,
93,0.0,1.0,3.0,1.0,3.0,540.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
94,0.0,1.0,5.0,1.0,5.0,545.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1480149401,0.06896102301892251,0.2450497505,0.05,,,,,,,,,,,,,,,,,,,,
95,0.0,1.0,8.0,1.0,8.0,553.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.2198279677275562,0.11007233160822624,0.38627652786039945,0.05,,,,,,,,,,,,,,,,,,,,
96,0.0,1.0,6.0,1.0,6.0,559.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.17211232558249998,0.08286397799189531,0.292599252995,0.05,,,,,,,,,,,,,,,,,,,,
97,0.0,1.0,7.0,1.0,7.0,566.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.19604960199429286,0.09655815980645327,0.33967326046505,0.05,,,,,,,,,,,,,,,,,,,,
98,0.0,1.0,7.0,1.0,7.0,573.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.19604960199429286,0.09655815980645327,0.33967326046505,0.05,,,,,,,,,,,,,,,,,,,,
99,0.0,1.0,4.0,1.0,4.0,577.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
100,0.0,1.0,4.0,1.0,4.0,581.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
101,0.0,1.0,3.0,1.0,3.0,584.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
102,0.0,1.0,5.0,1.0,5.0,589.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1480149401,0.06896102301892251,0.2450497505,0.05,,,,,,,,,,,,,,,,,,,,
103,0.0,1.0,6.0,1.0,6.0,595.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.17211232558249998,0.08286397799189531,0.292599252995,0.05,,,,,,,,,,,,,,,,,,,,
104,0.0,1.0,4.0,1.0,4.0,599.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
105,0.0,1.0,4.0,1.0,4.0,603.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
106,0.0,1.0,4.0,1.0,4.0,607.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
