Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,L/Mean,L/Stdev,L/Max,L/Min,Advantage/Mean,Advantage/Stdev,Advantage/Max,Advantage/Min,Action/Mean,Action/Stdev,Action/Max,Action/Min,V/Mean,V/Stdev,V/Max,V/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min
525,4515.0,0.0,1929.0,525.0,2.0,1929.0,-0.009606215017448235,2.0,2.0,0.0,,,,0.08177587687969208,0.0424796278887624,0.14582987688481808,0.025188237428665158,0.001,0.0,0.001,0.001,1.7685009999999999,0.29976088,2.0476335999999997,1.2431302,1.495,0.495,1.99,1.0,1.5402478000000002,0.20043135,1.7406791000000001,1.3398165000000002,0.10566281,0.05482248,0.16048528,0.050840326,0.0,0.0,-0.0,-0.0,2.9898328999999997,0.003119111,2.992952,2.986714,1.5402478000000002,0.20043135,1.7406791000000001,1.3398165000000002,1.5125093702264132,0.32360564265243275,1.9383003836870196,1.0
526,4525.0,0.0,1931.0,526.0,2.0,1931.0,-0.017601379908875267,2.0,2.0,1.0,,,,0.061767877265810976,0.029809011224732,0.10616626031696796,0.020401421934366226,0.001,0.0,0.001,0.001,1.1881723,0.32287297,1.6750537,0.6561624,1.495,0.495,1.99,1.0,1.4275093,0.25195932,1.6794686,1.17555,0.105106845,0.05220815,0.157315,0.052898698,0.0,0.0,-0.0,-0.0,2.9874473,0.0050902366999999995,2.9925375,2.982357,1.4275093,0.25195932,1.6794686,1.17555,1.4357182899639007,0.3299888028146685,1.990480802059173,1.0
527,4540.0,0.0,1934.0,527.0,3.0,1934.0,-0.004961558509395791,3.0,3.0,1.0,,,,0.11608793083578348,0.0556598425820306,0.20973090082407,0.02843492291867733,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,1.8327311999999998,0.81029105,3.626536,0.65936464,1.9867,0.8042933420089962,2.9701,1.0,1.4841533000000002,0.44565764,1.8076679,0.8539732,0.08787913,0.06624154,0.16030872,0.0002116592,0.0,0.0,-0.0,-0.0,2.9942691000000003,0.0027483259999999997,2.9979749,2.9914012000000003,1.4841533000000002,0.44565764,1.8076679,0.8539732,1.4904102958245202,0.3192948980841767,1.9315623098611832,1.0
528,4550.0,0.0,1936.0,528.0,2.0,1936.0,-0.0034221531884544854,2.0,2.0,1.0,,,,0.08409554287791253,0.03462546373924872,0.13224046677350998,0.03595076501369476,0.001,0.0,0.001,0.001,1.5349576,0.7041102,2.8214817,0.6689755000000001,1.495,0.495,1.99,1.0,1.6379868999999998,0.16611493,1.8041018,1.4718719999999998,0.11521026,0.039533503,0.15474376,0.075676754,0.0,0.0,-0.0,-0.0,2.9906773999999996,0.0030863285,2.9937637,2.987591,1.6379868999999998,0.16611493,1.8041018,1.4718719999999998,1.5067444781903176,0.31889949751854885,2.015684082508087,1.0
529,4565.0,0.0,1939.0,529.0,3.0,1939.0,-0.04411372738159719,3.0,3.0,1.0,,,,0.10125194452703,0.04431057473034575,0.1629503034055233,0.03238354250788689,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,1.6261702,0.520768,2.519125,0.99446493,1.9867,0.8042933420089962,2.9701,1.0,1.4585614,0.39883724,1.75112,0.8946533000000001,0.08497318599999999,0.06295469,0.15099151,0.00023275607999999996,0.0,0.0,-0.0,-0.0,2.9933739,0.0036062728999999996,2.9977605,2.9889276000000002,1.4585614,0.39883724,1.75112,0.8946533000000001,1.4697965924059972,0.3372941801553037,2.017832231521606,1.0
530,4580.0,0.0,1942.0,530.0,3.0,1942.0,-0.03240038660097345,3.0,3.0,0.0,,,,0.08513001101091504,0.04719175697964706,0.1590498061850667,0.014650369994342329,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.0479616999999997,1.1331036,3.4657237999999997,0.24513665,1.9867,0.8042933420089962,2.9701,1.0,1.4940997,0.32237178,1.7889056,1.0455283000000002,0.083461575,0.06411182,0.15618718,0.00020816877000000002,0.0,0.0,-0.0,-0.0,2.993267,0.004236477,2.9984775000000004,2.9881005000000003,1.4940997,0.32237178,1.7889056,1.0455283000000002,1.472255937553942,0.3321784514315371,2.0214087426662446,1.0
531,4590.0,0.0,1944.0,531.0,2.0,1944.0,0.012522807992934258,2.0,2.0,1.0,,,,0.05809625685214996,0.025392135285041192,0.09748036693781614,0.02582893148064613,0.001,0.0,0.001,0.001,1.0248617,0.49326584,1.747454,0.59365064,1.495,0.495,1.99,1.0,1.4428648000000002,0.28221452,1.7250793000000002,1.1606503000000001,0.11246976,0.062665075,0.17513484,0.049804688,0.0,0.0,-0.0,-0.0,2.9868259999999998,0.004855275,2.9916810000000003,2.9819705,1.4428648000000002,0.28221452,1.7250793000000002,1.1606503000000001,1.5442284990418702,0.3012674297839081,2.1042631876468656,1.0
532,4605.0,0.0,1947.0,532.0,3.0,1947.0,0.05001015875397935,3.0,3.0,1.0,,,,0.09006459061056375,0.044624188228703225,0.1602694820612669,0.01667347550392151,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,1.5946046999999999,1.0093483,3.8582894999999997,0.47791487,1.9867,0.8042933420089962,2.9701,1.0,1.4426497,0.36938268,1.8257580000000002,0.9435466,0.07961003,0.06483441,0.15897115,0.00015999196000000002,0.0,0.0,-0.0,-0.0,2.9928124,0.004691275999999999,2.998271,2.9868174,1.4426497,0.36938268,1.8257580000000002,0.9435466,1.4822702884357422,0.34272402611962033,2.108104293346405,1.0
533,4615.0,0.0,1949.0,533.0,2.0,1949.0,-0.02551752086322592,2.0,2.0,1.0,,,,0.08750719577074051,0.041133224550903326,0.14972705394029615,0.03405383229255676,0.001,0.0,0.001,0.001,1.6851898,1.1174546,3.7205962999999995,0.55128986,1.495,0.495,1.99,1.0,1.5423546000000001,0.23320681,1.7755613000000001,1.3091476999999998,0.104944274,0.03913766,0.14408194,0.06580661,0.0,0.0,-0.0,-0.0,2.9888463,0.0047347546,2.9935810000000003,2.9841115,1.5423546000000001,0.23320681,1.7755613000000001,1.3091476999999998,1.453242948949337,0.3418150036571071,1.9346329402923583,1.0
534,4625.0,0.0,1951.0,534.0,2.0,1951.0,0.03265393426228606,2.0,2.0,1.0,,,,0.08324965797364711,0.04299773225918223,0.14014457166194916,0.020042169839143757,0.001,0.0,0.001,0.001,1.05062,0.66176474,2.3409022999999998,0.47305010000000003,1.495,0.495,1.99,1.0,1.5350591,0.19691634,1.7319754,1.3381428,0.11289954,0.047082987,0.15998253,0.06581656,0.0,0.0,-0.0,-0.0,2.9883337000000005,0.0040876865,2.9924214,2.9842459999999997,1.5350591,0.19691634,1.7319754,1.3381428,1.4767604429945351,0.33671605664176435,2.031944727897644,1.0
535,4635.0,0.0,1953.0,535.0,2.0,1953.0,-0.018629803607970168,2.0,2.0,0.0,,,,0.06335430555045604,0.037615399105984965,0.12512380629777908,0.02100710012018681,0.001,0.0,0.001,0.001,0.9354110000000001,0.55080223,1.9546127,0.35403466,1.495,0.495,1.99,1.0,1.5074162,0.2279011,1.7353173,1.2795151000000002,0.11078556,0.054456282,0.16524184,0.056329276,0.0,0.0,-0.0,-0.0,2.9881618,0.004059553,2.9922214,2.9841022,1.5074162,0.2279011,1.7353173,1.2795151000000002,1.5134824257008732,0.30256409845687976,1.9400440287590024,1.0
536,4645.0,0.0,1955.0,536.0,2.0,1955.0,-0.008984419621706433,2.0,2.0,1.0,,,,0.06142216846346856,0.0271072118925432,0.10361859947443007,0.02761812135577202,0.001,0.0,0.001,0.001,1.4480188,0.6796773,2.2557332999999997,0.63453996,1.495,0.495,1.99,1.0,1.5822896999999998,0.17213511,1.7544248,1.4101546,0.11516462,0.042230587,0.15739521,0.07293404,0.0,0.0,-0.0,-0.0,2.9888917999999998,0.004030466,2.9929223,2.9848613999999998,1.5822896999999998,0.17213511,1.7544248,1.4101546,1.476452385472134,0.3377919112483136,1.9516209256649015,1.0
537,4660.0,0.0,1958.0,537.0,3.0,1958.0,-3.2933988236966826e-05,3.0,3.0,1.0,,,,0.06277813762426376,0.029944645475853293,0.10654199682176113,0.019818861037492752,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,1.1573737,0.7143670999999999,2.8565302000000004,0.20240794,1.9867,0.8042933420089962,2.9701,1.0,1.4383348,0.31974635,1.7775234,1.0097619,0.07908179,0.06563666,0.16085662,0.00015605401000000002,0.0,0.0,-0.0,-0.0,2.9929264,0.0046141455,2.9985327999999996,2.9872315,1.4383348,0.31974635,1.7775234,1.0097619,1.4745764552010223,0.3394089127380661,2.0396605741977694,1.0
538,4670.0,0.0,1960.0,538.0,2.0,1960.0,0.009275161950818312,2.0,2.0,1.0,,,,0.09449263624846936,0.040333713778291376,0.14272719621658325,0.02602696605026722,0.001,0.0,0.001,0.001,1.3583292,1.6315258999999998,4.545995,0.23307198,1.495,0.495,1.99,1.0,1.5183082,0.20329213,1.7216003,1.315016,0.10547536,0.054110475,0.15958583,0.051364884000000006,0.0,0.0,-0.0,-0.0,2.9890993,0.0032613277000000003,2.9923606,2.985838,1.5183082,0.20329213,1.7216003,1.315016,1.5330005068853498,0.3422412785628017,1.9458009666204448,1.0
539,4680.0,0.0,1962.0,539.0,2.0,1962.0,-0.014018935984066179,2.0,2.0,1.0,,,,0.09283196665346624,0.04705087440973226,0.15334252640604973,0.02643641643226147,0.001,0.0,0.001,0.001,1.9772002,1.3769031999999999,4.3563366,0.5582417,1.495,0.495,1.99,1.0,1.5175188999999998,0.22649705,1.7440159,1.2910218,0.108058095,0.051732436,0.15979053,0.056325663,0.0,0.0,-0.0,-0.0,2.9883666,0.004221797,2.9925883,2.9841447,1.5175188999999998,0.22649705,1.7440159,1.2910218,1.4673020993396642,0.3392638216737383,1.939475067853928,1.0
540,4695.0,0.0,1965.0,540.0,3.0,1965.0,0.066418066911305,3.0,3.0,0.0,,,,0.053160115703940386,0.03395472765180178,0.12647411972284314,0.009684264659881592,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,1.5067313999999998,0.97178537,4.1476326,0.56131035,1.9867,0.8042933420089962,2.9701,1.0,1.4592677,0.37807837,1.7804323,0.9284761999999999,0.08306485400000001,0.06499518,0.15883467,0.00011596773,0.0,0.0,-0.0,-0.0,2.9931343,0.0043588374,2.9984248,2.987749,1.4592677,0.37807837,1.7804323,0.9284761999999999,1.5071825678898023,0.3243368302888404,2.0323717141151425,1.0
541,4710.0,0.0,1968.0,541.0,3.0,1968.0,-0.019161755326557915,3.0,3.0,1.0,,,,0.09325371319428086,0.04141148692142499,0.174583924934268,0.0374944843351841,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,1.0060776,0.6412356,2.1651504,0.2754475,1.9867,0.8042933420089962,2.9701,1.0,1.4577938,0.34684008,1.7979665,0.9816699000000001,0.083852686,0.06624851400000001,0.16216327,0.00015654799,0.0,0.0,-0.0,-0.0,2.9923743999999997,0.0050527365,2.9982553,2.9859188,1.4577938,0.34684008,1.7979665,0.9816699000000001,1.4716550833312794,0.3417148399966544,2.1286332666873933,1.0
542,4720.0,0.0,1970.0,542.0,2.0,1970.0,0.00969707334142973,2.0,2.0,1.0,,,,0.106836349517107,0.06422317334398192,0.18470614217221734,0.013340651988983154,0.001,0.0,0.001,0.001,2.6580253,2.2709682,6.819113000000001,0.4361862,1.495,0.495,1.99,1.0,1.4565709,0.29935306,1.7559240000000003,1.1572178999999998,0.101269096,0.054295357,0.15556446,0.046973743,0.0,0.0,-0.0,-0.0,2.9877925,0.005147457,2.99294,2.982645,1.4565709,0.29935306,1.7559240000000003,1.1572178999999998,1.5081972224898634,0.33275106730884285,1.9463935899734497,1.0
543,4730.0,0.0,1972.0,543.0,2.0,1972.0,-0.013471725691965121,2.0,2.0,1.0,,,,0.07697014790028334,0.03336290426921519,0.11602194514125586,0.0285266675055027,0.001,0.0,0.001,0.001,1.7640049999999998,1.0459199000000001,3.3286245,0.57133776,1.495,0.495,1.99,1.0,1.5724924,0.23207498,1.8045673,1.3404174,0.09977971,0.04767745,0.14745715,0.05210226,0.0,0.0,-0.0,-0.0,2.9900646,0.0036245584,2.993689,2.98644,1.5724924,0.23207498,1.8045673,1.3404174,1.4703144134171309,0.34817981145485555,1.9721294820308688,1.0
544,4745.0,0.0,1975.0,544.0,3.0,1975.0,0.02082257012348921,3.0,3.0,1.0,,,,0.06888201227411628,0.04546640929854171,0.16491779685020447,0.006746857427060604,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,1.3163922,0.89153636,2.8152604,0.34939640000000005,1.9867,0.8042933420089962,2.9701,1.0,1.5472871000000001,0.3648272,1.8120143,1.0314031,0.0948357,0.068472214,0.15997991,0.00021651702,0.0,0.0,-0.0,-0.0,2.9928553,0.0045904093,2.998281,2.9870555,1.5472871000000001,0.3648272,1.8120143,1.0314031,1.5221325794793663,0.3355266957271945,1.947182121872902,1.0
545,4755.0,0.0,1977.0,545.0,2.0,1977.0,-0.056419288088501864,2.0,2.0,0.0,,,,0.04961207760497928,0.03530898867680337,0.10585701232776046,0.005400776397436857,0.001,0.0,0.001,0.001,0.7249161,0.53129536,1.7047793999999998,0.24891368,1.495,0.495,1.99,1.0,1.4762746999999998,0.26210147,1.7383761000000002,1.2141732,0.105134085,0.05215484,0.15728892,0.052979245999999994,0.0,0.0,-0.0,-0.0,2.9882536,0.0045175552,2.9927711,2.983736,1.4762746999999998,0.26210147,1.7383761000000002,1.2141732,1.5175601016655564,0.33113300656291544,1.949854090213776,1.0
546,4770.0,0.0,1980.0,546.0,3.0,1980.0,-0.04721196784356834,3.0,3.0,1.0,,,,0.059556539729237565,0.03707953605135681,0.1174492770805955,0.013903390616178513,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,1.8705126,1.2131766000000002,4.6658325,0.54449326,1.9867,0.8042933420089962,2.9701,1.0,1.5006124,0.36183953,1.7864197,0.99011195,0.088746764,0.065197416,0.15516312,0.000151725,0.0,0.0,-0.0,-0.0,2.9930103,0.0046690640000000005,2.998529,2.987111,1.5006124,0.36183953,1.7864197,0.99011195,1.486772820315324,0.34234846734523744,2.0230305349826816,1.0
547,4780.0,0.0,1982.0,547.0,2.0,1982.0,-0.037384666676643113,2.0,2.0,1.0,,,,0.06840079091489315,0.03865304987128649,0.12757135182619095,0.014373630285263063,0.001,0.0,0.001,0.001,2.0979650000000003,0.9167216999999999,3.5306153,0.6969545,1.495,0.495,1.99,1.0,1.5052681,0.24213886,1.747407,1.2631291999999998,0.10181994,0.05034306,0.15216300000000002,0.051476877000000004,0.0,0.0,-0.0,-0.0,2.9891807999999997,0.00374341,2.9929242,2.9854374,1.5052681,0.24213886,1.747407,1.2631291999999998,1.498898889131844,0.3457440479859607,1.9654328322410584,1.0
548,4795.0,0.0,1985.0,548.0,3.0,1985.0,0.008439471164055374,3.0,3.0,1.0,,,,0.09387879194691776,0.0442136917068148,0.16278463043272495,0.022225262597203255,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.0173872,1.4827697,5.847329599999999,0.41488314,1.9867,0.8042933420089962,2.9701,1.0,1.5103703000000002,0.37767437,1.7815095,0.97627896,0.08988786,0.0661163,0.15746126,0.00013308616000000002,0.0,0.0,-0.0,-0.0,2.9930334,0.0045921137,2.9985266,2.9872867999999997,1.5103703000000002,0.37767437,1.7815095,0.97627896,1.48141466560401,0.3388832605568724,2.0257495331764224,1.0
549,4810.0,0.0,1988.0,549.0,3.0,1988.0,-0.009640407888137314,3.0,3.0,1.0,,,,0.06832195939496159,0.03596784982640186,0.1275246199220419,0.01763494685292244,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,1.4894813999999998,0.5299436,2.4917423999999997,0.65534645,1.9867,0.8042933420089962,2.9701,1.0,1.4998201,0.42064455,1.802993,0.9049759,0.089557946,0.06776365,0.16406359,0.00010789934999999999,0.0,0.0,-0.0,-0.0,2.9933178,0.0041027577,2.9985008,2.9884677,1.4998201,0.42064455,1.802993,0.9049759,1.4990678905872628,0.3350533974147056,1.9889241552352903,1.0
550,4825.0,0.0,1991.0,550.0,3.0,1991.0,-0.028086647221109796,3.0,3.0,0.0,,,,0.0880610967054963,0.05070088116081497,0.15914315730333328,0.017620179802179337,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.1139624,1.2894951000000001,4.5097055,0.31718850000000004,1.9867,0.8042933420089962,2.9701,1.0,1.4499187,0.31674250000000004,1.7803183999999999,1.0227728,0.08134637,0.065252595,0.15988548,0.000117822376,0.0,0.0,-0.0,-0.0,2.9924107,0.00539695,2.9987452,2.9855561,1.4499187,0.31674250000000004,1.7803183999999999,1.0227728,1.5011004165858033,0.34695481963793523,1.9544136255979536,1.0
551,4840.0,0.0,1994.0,551.0,3.0,1994.0,0.0025038628060179142,3.0,3.0,1.0,,,,0.07711318712681532,0.033991580763074916,0.1255230139940977,0.0208158940076828,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,1.0728748,0.6978211,2.3601665,0.4175933,1.9867,0.8042933420089962,2.9701,1.0,1.4904801,0.3464243,1.7838205000000003,1.003989,0.082098745,0.063288905,0.15420914,0.00012735117,0.0,0.0,-0.0,-0.0,2.9930317000000004,0.0045488053,2.9985604,2.9874191000000003,1.4904801,0.3464243,1.7838205000000003,1.003989,1.5147995623406016,0.331980343888492,1.9672430390119555,1.0
552,4855.0,0.0,1997.0,552.0,3.0,1997.0,-0.044259922716014144,3.0,3.0,1.0,,,,0.06386940209195018,0.03898576647798666,0.1305621676146984,0.011037211865186693,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,1.9880638,1.0972939,5.02529,1.1816716999999999,1.9867,0.8042933420089962,2.9701,1.0,1.4523546,0.28980318,1.7798091,1.0751818000000002,0.08079044,0.062120404000000004,0.15133001,0.00017152408,0.0,0.0,-0.0,-0.0,2.9918162999999995,0.006207863,2.9986057,2.9836013,1.4523546,0.28980318,1.7798091,1.0751818000000002,1.5184919727342203,0.3387226033424385,2.0433298468589784,1.0
553,4865.0,0.0,1999.0,553.0,2.0,1999.0,-0.013151509457992929,2.0,2.0,1.0,,,,0.08699087761342525,0.046557009459299865,0.146186551079154,0.022897802293300632,0.001,0.0,0.001,0.001,2.2874993999999997,1.6707091,5.548767,0.8294539000000001,1.495,0.495,1.99,1.0,1.6000406,0.1799066,1.7799471999999998,1.420134,0.120314375,0.047588915,0.16790329,0.07272546,0.0,0.0,-0.0,-0.0,2.9883232000000004,0.0040745734999999995,2.9923978,2.9842486,1.6000406,0.1799066,1.7799471999999998,1.420134,1.5516927249338477,0.3251660192870897,1.999497433900833,1.0
554,4880.0,0.0,2002.0,554.0,3.0,2002.0,0.05154110627265512,3.0,3.0,1.0,,,,0.08138867588713765,0.03964780471451565,0.13638569228351116,0.020226454362273216,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.4803995999999997,1.2337028,5.399575700000001,0.9905725000000001,1.9867,0.8042933420089962,2.9701,1.0,1.4989678,0.3407881,1.8268389999999999,1.0291234,0.08409708,0.06572917,0.16062441,0.00013701527,0.0,0.0,-0.0,-0.0,2.9930508,0.0046828343,2.9986463,2.9871852000000003,1.4989678,0.3407881,1.8268389999999999,1.0291234,1.4979783792467791,0.3446857386455334,2.0894284260272977,1.0
555,4895.0,0.0,2005.0,555.0,3.0,2005.0,0.00037565012850449,3.0,3.0,0.0,,,,0.08009264897555113,0.04256247700031728,0.15341427735984325,0.019993644207715988,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.1881275000000002,0.94429815,4.3735313,0.5788532,1.9867,0.8042933420089962,2.9701,1.0,1.4241867,0.32893753,1.7842886000000002,0.98909694,0.07824106,0.06607813400000001,0.16170420000000002,0.000110202534,0.0,0.0,-0.0,-0.0,2.9926178,0.0050263964,2.9987311,2.98642,1.4241867,0.32893753,1.7842886000000002,0.98909694,1.5218906485596668,0.35042676066986617,2.053565242290497,1.0
556,4905.0,0.0,2007.0,556.0,2.0,2007.0,-0.04316100201759855,2.0,2.0,1.0,,,,0.08642301354557276,0.0499291944776336,0.17509404104202986,0.02897057868540287,0.001,0.0,0.001,0.001,3.0360205000000002,2.1077093999999996,6.764100999999999,0.81740385,1.495,0.495,1.99,1.0,1.5517361,0.19899637,1.7507324,1.3527396999999999,0.108839795,0.04880348,0.15764327,0.060036317,0.0,0.0,-0.0,-0.0,2.9887952999999996,0.0035992859999999997,2.9923947,2.9851959999999997,1.5517361,0.19899637,1.7507324,1.3527396999999999,1.5103518476970492,0.3622478270120627,2.0515827894210816,1.0
557,4920.0,0.0,2010.0,557.0,3.0,2010.0,-0.03296665633854634,3.0,3.0,1.0,,,,0.09392532324418426,0.05029642708167113,0.19640359468758106,0.01862268336117268,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.8872318,1.8035141,5.6608529999999995,0.6189361,1.9867,0.8042933420089962,2.9701,1.0,1.4886075,0.46762773,1.8329927,0.8274746,0.08889372,0.06469002,0.15235236,9.471095999999999e-05,0.0,0.0,-0.0,-0.0,2.9930584,0.004275639,2.9981337000000003,2.9876742000000003,1.4886075,0.46762773,1.8329927,0.8274746,1.464418845272623,0.35295750631018624,2.003885077238083,1.0
558,4930.0,0.0,2012.0,558.0,2.0,2012.0,0.05600522037534642,2.0,2.0,1.0,,,,0.07259109430015087,0.037434582400775775,0.12593440152704716,0.029010567814111713,0.001,0.0,0.001,0.001,2.3159412999999995,1.8417752,5.9609437000000005,0.9560169,1.495,0.495,1.99,1.0,1.5238277,0.30617106,1.8299987000000002,1.2176566,0.10817392,0.041263897,0.14943781,0.06691002,0.0,0.0,-0.0,-0.0,2.9865952,0.006992936,2.9935882,2.9796023,1.5238277,0.30617106,1.8299987000000002,1.2176566,1.4952786398921163,0.33443062403860674,1.9581757777929307,1.0
559,4940.0,0.0,2014.0,559.0,2.0,2014.0,0.003699351090232343,2.0,2.0,1.0,,,,0.0932953990995884,0.04533625854003025,0.15366119891405106,0.02696005441248417,0.001,0.0,0.001,0.001,2.0765656999999997,1.1867485,4.148459,1.0133241,1.495,0.495,1.99,1.0,1.5518538999999998,0.24805874,1.7999127000000001,1.3037952,0.10228262,0.05761825,0.15990087,0.04466437,0.0,0.0,-0.0,-0.0,2.9894798,0.0032966137,2.9927764,2.9861832,1.5518538999999998,0.24805874,1.7999127000000001,1.3037952,1.4765776830390096,0.3631606408731806,2.1045946979522707,1.0
560,4955.0,0.0,2017.0,560.0,3.0,2017.0,0.013679058187404372,3.0,3.0,0.0,,,,0.09847177173942327,0.0399861554271396,0.173133360221982,0.04271379485726357,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.6528077000000003,1.8187186000000002,6.3598833,0.7973676,1.9867,0.8042933420089962,2.9701,1.0,1.4906687,0.28032026,1.7719836,1.1081111000000001,0.0815457,0.070959315,0.17307346,0.00014701879,0.0,0.0,-0.0,-0.0,2.992112,0.0051293056,2.9985204,2.9859642999999996,1.4906687,0.28032026,1.7719836,1.1081111000000001,1.537314845039509,0.3443410105647118,2.1836563062667844,1.0
561,4970.0,0.0,2020.0,561.0,3.0,2020.0,0.025804899767551882,3.0,3.0,1.0,,,,0.10926560331135987,0.04870832882105428,0.18597642704844475,0.02812949754297733,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.576115,0.98118854,4.466025,1.0329843,1.9867,0.8042933420089962,2.9701,1.0,1.4663438,0.3248486,1.7085522000000002,1.0071695999999999,0.08419028,0.06718154,0.16449112,6.405549e-05,0.0,0.0,-0.0,-0.0,2.992275,0.0049002264,2.9986078999999997,2.9866714,1.4663438,0.3248486,1.7085522000000002,1.0071695999999999,1.49616549569834,0.3641269421629555,1.9673469531536103,1.0
562,4980.0,0.0,2022.0,562.0,2.0,2022.0,-0.04810748162322629,2.0,2.0,1.0,,,,0.1277172975242138,0.052907212146512166,0.1933403816074133,0.036205798387527466,0.001,0.0,0.001,0.001,2.8711298,2.895233,8.364752000000001,0.34294647,1.495,0.495,1.99,1.0,1.6936365000000002,0.122863054,1.8164996,1.5707735,0.11774186,0.03778795,0.15552981,0.07995391,0.0,0.0,-0.0,-0.0,2.988164,0.0042909384,2.9924548,2.983873,1.6936365000000002,0.122863054,1.8164996,1.5707735,1.5236831476800143,0.3494471835982328,2.0162333345413206,1.0
563,4990.0,0.0,2024.0,563.0,2.0,2024.0,-0.002804103545017138,2.0,2.0,1.0,,,,0.08293162137269974,0.032515339567594566,0.11873884499073027,0.02731982059776783,0.001,0.0,0.001,0.001,2.0630738999999996,1.1293985,4.2407956,1.0187238,1.495,0.495,1.99,1.0,1.6389539,0.14586955,1.7848235000000001,1.4930843999999999,0.106334075,0.04827246,0.15460654,0.058061615,0.0,0.0,-0.0,-0.0,2.9889278,0.0035189390000000004,2.9924470000000003,2.985409,1.6389539,0.14586955,1.7848235000000001,1.4930843999999999,1.505371994804591,0.35090588591628985,2.06164953827858,1.0
